TransactionID,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
2990870,-100.0,143646.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,300.0,Found,Found,199.0,,410.0,192.0,,,,,,,,Found,Found,Windows 7,firefox 57.0,24.0,1680x1050,match_status:1,T,F,T,F,desktop,Windows
2990872,0.0,102751.0,,,1.0,0.0,,,,,100.0,NotFound,,-360.0,New,NotFound,166.0,,215.0,333.0,,,,,,,,New,NotFound,Mac OS X 10_13_1,safari generic,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
2990874,-100.0,169222.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,300.0,Found,Found,199.0,,410.0,192.0,,,,,,,,Found,Found,Windows 7,firefox 57.0,24.0,1680x1050,match_status:1,T,F,T,F,desktop,Windows
2990882,0.0,28082.0,,,0.0,0.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,633.0,391.0,,,,,,,,New,NotFound,Mac OS X 10.10,firefox 57.0,24.0,2880x1800,match_status:2,T,F,T,T,desktop,rv:57.0
2990885,-5.0,163857.0,0.0,0.0,,,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,,542.0,222.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
2990890,-5.0,101747.0,0.0,0.0,0.0,0.0,,,1.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,100.0,535.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,3840x2160,match_status:2,T,F,T,F,desktop,Windows
2990899,-20.0,48534.0,,,0.0,0.0,,,0.0,0.0,93.1500015258789,NotFound,49.0,-420.0,Unknown,,166.0,,492.0,472.0,,,,,,,,Found,Found,Mac OS X 10.11,firefox 56.0,24.0,1920x1080,match_status:1,T,F,F,T,desktop,rv:56.0
2990901,0.0,11607.0,,,8.0,-8.0,,,,,100.0,NotFound,,-360.0,New,NotFound,166.0,12.0,410.0,333.0,,,,,,,,New,NotFound,Windows 10,ie 11.0 for tablet,24.0,1920x1080,match_status:2,T,T,T,T,desktop,Trident/7.0
2990906,-45.0,998295.0,,,22.0,-100.0,39.0,-50.0,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,12.0,317.0,489.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,147.0,Found,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,F,F,mobile,iOS Device
2990909,-45.0,103503.0,0.0,0.0,25.0,-100.0,39.0,-50.0,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,12.0,317.0,489.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,147.0,Found,Found,Found,iOS 11.1.2,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,F,F,mobile,iOS Device
2990914,-5.0,254817.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,410.0,549.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
2990917,-5.0,62849.0,,,0.0,-1.0,,,0.0,0.0,96.19000244140624,NotFound,52.0,-360.0,New,NotFound,166.0,,410.0,611.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
2990925,-5.0,42509.0,,,5.0,-25.0,,,-4.0,-11.0,93.75,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,410.0,533.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1280x1024,match_status:2,T,F,T,T,desktop,Windows
2990926,0.0,44456.0,0.0,0.0,7.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,15.0,348.0,549.0,,,,,,,,Found,Found,Mac OS X 10_13_1,safari generic,24.0,2560x1600,match_status:2,T,F,T,T,desktop,MacOS
2990932,-5.0,51288.0,0.0,0.0,1.0,-1.0,,,0.0,0.0,100.0,Found,52.0,-360.0,Found,Found,166.0,,410.0,611.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
2990936,0.0,260610.0,,,0.0,0.0,,,,,100.0,NotFound,,-420.0,Found,NotFound,166.0,,410.0,514.0,,,,,,,,Found,NotFound,Windows 10,edge 14.0,24.0,1920x1080,match_status:2,T,T,T,T,desktop,Windows
2990938,0.0,57022.0,,,3.0,-9.0,,,,,100.0,Found,,-300.0,New,NotFound,166.0,12.0,529.0,178.0,,,,,,,,New,NotFound,Windows 10,edge 14.0,24.0,1920x1080,match_status:2,T,T,T,T,desktop,Windows
2990953,0.0,2318.0,0.0,0.0,1.0,-9.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,12.0,529.0,178.0,,,,,,,,Found,Found,Windows 10,edge 14.0,24.0,1920x1080,match_status:2,T,T,T,T,desktop,Windows
2990957,0.0,279607.0,0.0,0.0,-8.0,-100.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,samsung browser 6.2,,,,F,F,T,T,mobile,SAMSUNG
2990960,-5.0,83933.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,166.0,13.0,410.0,299.0,,,,,,,,New,NotFound,Windows 10,chrome 62.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
2990962,-5.0,74089.0,0.0,0.0,7.0,-31.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,13.0,410.0,214.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
2990965,-45.0,159239.0,0.0,0.0,27.0,-100.0,39.0,-50.0,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,12.0,317.0,489.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,147.0,Found,Found,Found,iOS 11.1.2,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,F,F,mobile,iOS Device
2990974,-5.0,7684.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,410.0,533.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,1680x1050,match_status:2,T,F,T,T,desktop,Windows
2990992,0.0,34894.0,,,22.0,-43.0,,,,,100.0,NotFound,,-360.0,New,NotFound,166.0,15.0,321.0,333.0,,,,,,,,New,NotFound,Android 7.0,chrome 62.0 for android,32.0,1920x1080,match_status:2,T,F,T,T,mobile,HTC One M9 Build/NRD90M
2990999,-5.0,304904.0,,,0.0,0.0,,,,,100.0,NotFound,25.0,,New,NotFound,225.0,,266.0,305.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,T,T,mobile,
2991002,-5.0,53735.0,,,2.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,410.0,533.0,,,,,,,,New,NotFound,Windows 7,chrome 62.0,24.0,1280x1024,match_status:2,T,F,T,T,desktop,Windows
2991005,-5.0,151812.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,Found,NotFound,225.0,,266.0,401.0,,,,,,,,Found,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,
2991010,-5.0,39822.0,0.0,0.0,9.0,-48.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,13.0,201.0,222.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,Windows
2991013,-5.0,66637.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,312.0,278.0,,,,,,,,New,NotFound,Windows 10,firefox 57.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
2991017,0.0,53500.0,,,0.0,0.0,,,,,100.0,NotFound,,-360.0,New,NotFound,166.0,,341.0,514.0,,,,,,,,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,T,T,T,desktop,Trident/7.0
2991027,-10.0,48757.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,NotFound,63.0,-420.0,Found,Found,166.0,,410.0,350.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,,match_status:2,T,F,F,T,desktop,Trident/7.0
2991028,-5.0,138260.0,0.0,0.0,5.0,-5.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,166.0,13.0,216.0,214.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,F,T,T,desktop,rv:11.0
2991031,-5.0,48886.0,,,0.0,-6.0,,,,,100.0,Found,52.0,-360.0,New,NotFound,166.0,,529.0,214.0,,,,,,,,New,NotFound,Windows 10,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
2991037,0.0,94126.0,,,1.0,0.0,,,,,100.0,NotFound,,-360.0,New,NotFound,166.0,13.0,410.0,333.0,,,,,,,,New,NotFound,Mac OS X 10.10,firefox 57.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,rv:57.0
2991040,-5.0,92612.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,215.0,277.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
2991058,-45.0,87775.0,0.0,0.0,0.0,-11.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,176.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2991064,-5.0,18568.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,,399.0,177.0,,,,,,,,New,NotFound,Mac OS X 10_10_5,safari generic,24.0,5120x2880,match_status:2,T,F,F,T,desktop,MacOS
2991070,-50.0,122664.0,0.0,0.0,0.0,-11.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,176.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2991076,-5.0,320169.0,,,-2.0,-45.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,13.0,384.0,507.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2991078,-50.0,51307.0,0.0,0.0,0.0,-11.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,176.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2991080,-5.0,36054.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,,621.0,222.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
2991085,-5.0,62557.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,25.0,,Found,Found,225.0,15.0,254.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,
2991089,-5.0,73951.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,290.0,401.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2991091,-5.0,225652.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,563.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,
2991092,-45.0,86124.0,0.0,0.0,0.0,-11.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,176.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2991093,-20.0,73934.0,,,0.0,0.0,,,,,100.0,NotFound,62.0,-300.0,New,NotFound,166.0,,312.0,600.0,,,,,,,,New,NotFound,Windows 7,,24.0,1638x922,match_status:2,T,F,F,F,desktop,Windows
2991097,-5.0,59447.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,25.0,,Found,Found,225.0,15.0,254.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,
2991100,-45.0,31723.0,0.0,0.0,0.0,-11.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,176.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2991102,0.0,160744.0,,,0.0,-6.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,100.0,368.0,,,,,,,,New,NotFound,Mac OS X 10_10_5,safari generic,24.0,1920x1200,match_status:2,T,F,T,T,desktop,MacOS
2991104,-5.0,182521.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,271.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,
2991105,-60.0,61925.0,0.0,0.0,0.0,-47.0,18.0,-46.0,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,21.0,273.0,214.0,228.0,14.0,IP_PROXY:TRANSPARENT,11.0,426.0,100.0,Found,Found,Found,Windows 7,ie 11.0 for desktop,24.0,,match_status:2,T,F,T,T,desktop,rv:11.0
2991106,-5.0,178096.0,0.0,0.0,1.0,-17.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,146.0,15.0,410.0,321.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2991108,-5.0,248550.0,0.0,0.0,-7.0,-29.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,12.0,384.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2991133,-5.0,38933.0,,,0.0,0.0,,,,,100.0,Found,49.0,-360.0,New,NotFound,166.0,,548.0,299.0,,,,,,,,New,NotFound,iOS 10.2.1,mobile safari 10.0,32.0,2048x1536,match_status:1,T,F,F,T,mobile,iOS Device
2991142,0.0,177679.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,,Found,Found,225.0,,266.0,315.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,7055A Build/KVT49L
2991153,-5.0,311384.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,290.0,401.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2991158,0.0,67387.0,,,19.0,-5.0,,,,,100.0,NotFound,,-480.0,New,NotFound,166.0,15.0,308.0,222.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,T,T,mobile,iOS Device
2991188,-5.0,59925.0,,,0.0,0.0,,,0.0,0.0,96.1999969482422,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,410.0,549.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
2991191,-15.0,244281.0,,,0.0,0.0,,,,,100.0,NotFound,35.0,,New,NotFound,225.0,,427.0,507.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,Moto G Play Build/MPIS24.241-15.3-7
2991196,0.0,161097.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,312.0,278.0,,,,,,,,Found,Found,iOS 11.1.2,mobile safari generic,32.0,1136x640,match_status:2,T,F,T,T,mobile,iOS Device
2991198,0.0,241835.0,0.0,0.0,1.0,-27.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,146.0,15.0,410.0,321.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,
2991200,0.0,121306.0,,,0.0,0.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,215.0,533.0,,,,,,,,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,,match_status:2,T,T,T,T,desktop,Trident/7.0
2991205,-5.0,26230.0,,,0.0,0.0,,,0.0,0.0,97.12000274658205,NotFound,52.0,-360.0,New,NotFound,166.0,,492.0,521.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
2991206,-25.0,91959.0,,,5.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,254.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
2991209,-10.0,107747.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2991220,-5.0,530373.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,529.0,178.0,,,,,,,,New,NotFound,Mac OS X 10_12_3,safari generic,24.0,1440x900,match_status:2,T,F,F,F,desktop,MacOS
2991223,-5.0,71369.0,0.0,0.0,23.0,-6.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,12.0,410.0,222.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
2991226,0.0,18605.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,,352.0,222.0,,,,,,,,Found,Found,Android,chrome 62.0,32.0,1280x720,match_status:2,T,F,T,T,mobile,
2991228,-5.0,45978.0,1.0,0.0,10.0,-9.0,,,1.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,12.0,193.0,177.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1600x900,match_status:2,T,F,T,F,desktop,Windows
2991231,0.0,62733.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,100.0,500.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,T,T,T,desktop,Trident/7.0
2991237,0.0,32088.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,,100.0,500.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,T,T,T,desktop,Trident/7.0
2991241,-5.0,59485.0,0.0,0.0,3.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,15.0,622.0,535.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Trident/7.0
2991248,-5.0,150333.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,290.0,401.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2991256,-5.0,34545.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,410.0,600.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
2991262,0.0,42401.0,,,0.0,0.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,312.0,256.0,,,,,,,,New,NotFound,Android 7.0,chrome 62.0 for android,32.0,2048x1536,match_status:2,T,F,T,T,mobile,SM-T810 Build/NRD90M
2991281,-5.0,119803.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,15.0,290.0,401.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2991283,0.0,24746.0,,,1.0,-12.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,12.0,447.0,597.0,,,,,,,,New,NotFound,Windows 8.1,ie 11.0 for desktop,24.0,,match_status:2,T,T,T,T,desktop,Trident/7.0
2991285,-10.0,120032.0,,,24.0,-28.0,,,,,100.0,NotFound,63.0,-480.0,New,NotFound,166.0,15.0,410.0,222.0,,,,,,,,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,1600x900,match_status:2,T,F,F,T,desktop,Trident/7.0
2991291,-20.0,20724.0,,,-4.0,-19.0,18.0,-27.0,,,100.0,NotFound,15.0,-360.0,New,NotFound,166.0,13.0,317.0,333.0,252.0,14.0,IP_PROXY:TRANSPARENT,15.0,321.0,119.0,Found,New,NotFound,iOS 11.0.3,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,T,T,mobile,iOS Device
2991293,-5.0,91294.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,,529.0,214.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,F,T,mobile,iOS Device
2991295,-5.0,90945.0,,,6.0,-100.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,410.0,391.0,,,,,,,,New,NotFound,Windows 7,firefox 57.0,24.0,1680x1050,match_status:2,T,F,T,F,desktop,Windows
2991297,-5.0,47255.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,49.0,-360.0,Found,Found,166.0,,529.0,214.0,,,,,,,,Found,Found,iOS 11.1.2,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,F,T,mobile,iOS Device
2991299,-5.0,157666.0,,,0.0,0.0,,,0.0,0.0,96.66999816894531,NotFound,52.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,
2991300,-5.0,88726.0,1.0,0.0,1.0,0.0,,,1.0,0.0,100.0,NotFound,52.0,-420.0,Found,Found,166.0,,372.0,324.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
2991302,0.0,5284.0,0.0,0.0,1.0,-12.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,12.0,447.0,597.0,,,,,,,,Found,Found,Windows 8.1,ie 11.0 for desktop,24.0,,match_status:2,T,T,T,T,desktop,Trident/7.0
2991308,-20.0,68291.0,,,17.0,-34.0,,,,,100.0,NotFound,49.0,,Unknown,,166.0,15.0,321.0,333.0,,,,,,,,New,NotFound,,mobile safari 9.0,,,,F,F,F,F,mobile,
2991309,-5.0,14500.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,410.0,256.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,3840x2160,match_status:2,T,F,T,T,desktop,Windows
2991320,-5.0,54289.0,0.0,0.0,2.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,100.0,533.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1280x768,match_status:2,T,F,T,T,desktop,Windows
2991325,-5.0,295081.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,49.0,-360.0,Found,Found,166.0,,529.0,214.0,,,,,,,,Found,Found,iOS 11.1.2,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,F,T,mobile,iOS Device
2991328,-15.0,,,,,,,,,,,NotFound,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2991334,-20.0,98645.0,,,-7.0,-9.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2991344,-5.0,111228.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,,542.0,177.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,2160x1440,match_status:2,T,F,T,T,desktop,Windows
2991348,-20.0,343633.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2991359,-25.0,159925.0,,,0.0,0.0,21.0,-100.0,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,399.0,533.0,849.0,14.0,IP_PROXY:TRANSPARENT,11.0,485.0,146.0,Found,New,NotFound,Windows 7,chrome 56.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
2991360,-20.0,81320.0,,,0.0,-22.0,25.0,-25.0,,,100.0,NotFound,15.0,-360.0,New,NotFound,166.0,12.0,317.0,333.0,252.0,14.0,IP_PROXY:TRANSPARENT,15.0,321.0,119.0,Found,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,2001x1125,match_status:1,T,F,T,T,mobile,iOS Device
2991371,0.0,26783.0,,,0.0,0.0,,,,,100.0,NotFound,,-480.0,New,NotFound,166.0,,621.0,222.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,2048x1536,match_status:1,T,F,T,T,mobile,iOS Device
2991373,-5.0,21697.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,Found,52.0,-360.0,Found,Found,166.0,,410.0,186.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
2991376,-15.0,188847.0,0.0,0.0,5.0,-17.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,146.0,15.0,410.0,321.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2991380,-5.0,538242.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2991383,-25.0,295499.0,,,0.0,0.0,,,0.0,0.0,93.5500030517578,NotFound,49.0,,Unknown,,144.0,,603.0,623.0,,,,,,,,Found,Found,,safari generic,,,,F,F,F,F,desktop,
2991384,-5.0,304325.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,507.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,
2991386,-5.0,26161.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,193.0,500.0,,,,,,,,New,NotFound,Windows 7,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
2991389,-5.0,1386.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,633.0,533.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
2991393,0.0,34636.0,,,33.0,-5.0,,,,,100.0,NotFound,,-360.0,New,NotFound,166.0,12.0,410.0,222.0,,,,,,,,New,NotFound,Windows 10,ie 11.0 for desktop,24.0,,match_status:2,T,T,T,T,desktop,Trident/7.0
2991397,-5.0,33935.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,13.0,410.0,177.0,,,,,,,,Found,Found,Windows 7,firefox 57.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,Windows
2991399,-5.0,78662.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
2991404,-5.0,66457.0,3.0,0.0,18.0,-30.0,,,3.0,0.0,100.0,NotFound,49.0,-360.0,Found,Found,166.0,15.0,122.0,535.0,,,,,,,,Found,Found,Mac OS X 10_12,safari generic,24.0,1440x900,match_status:2,T,F,F,T,desktop,MacOS
